Name,에너지,에너지,에너지,에너지,에너지,에너지,에너지,에너지,에너지,에너지,소재,소재,소재,소재,소재,소재,소재,소재,소재,소재,산업재,산업재,산업재,산업재,산업재,산업재,산업재,산업재,산업재,산업재,경기관련소비재,경기관련소비재,경기관련소비재,경기관련소비재,경기관련소비재,경기관련소비재,경기관련소비재,경기관련소비재,경기관련소비재,경기관련소비재,필수소비재,필수소비재,필수소비재,필수소비재,필수소비재,필수소비재,필수소비재,필수소비재,필수소비재,필수소비재,건강관리,건강관리,건강관리,건강관리,건강관리,건강관리,건강관리,건강관리,건강관리,건강관리,금융,금융,금융,금융,금융,금융,금융,금융,금융,금융,IT,IT,IT,IT,IT,IT,IT,IT,IT,IT,커뮤니케이션서비스,커뮤니케이션서비스,커뮤니케이션서비스,커뮤니케이션서비스,커뮤니케이션서비스,커뮤니케이션서비스,커뮤니케이션서비스,커뮤니케이션서비스,커뮤니케이션서비스,커뮤니케이션서비스,유틸리티,유틸리티,유틸리티,유틸리티,유틸리티,유틸리티,유틸리티,유틸리티,유틸리티,유틸리티
D A T E,종가지수,시가총액,거래대금,P/E(Fwd.12M),P/E(FY0),차입공매도금액,"EPS(Fwd.12M, 지배)",개인 순매수대금(일간),외국인총합계순매수대금(일간),기관 순매수대금(일간),종가지수,시가총액,거래대금,P/E(Fwd.12M),P/E(FY0),차입공매도금액,"EPS(Fwd.12M, 지배)",개인 순매수대금(일간),외국인총합계순매수대금(일간),기관 순매수대금(일간),종가지수,시가총액,거래대금,P/E(Fwd.12M),P/E(FY0),차입공매도금액,"EPS(Fwd.12M, 지배)",개인 순매수대금(일간),외국인총합계순매수대금(일간),기관 순매수대금(일간),종가지수,시가총액,거래대금,P/E(Fwd.12M),P/E(FY0),차입공매도금액,"EPS(Fwd.12M, 지배)",개인 순매수대금(일간),외국인총합계순매수대금(일간),기관 순매수대금(일간),종가지수,시가총액,거래대금,P/E(Fwd.12M),P/E(FY0),차입공매도금액,"EPS(Fwd.12M, 지배)",개인 순매수대금(일간),외국인총합계순매수대금(일간),기관 순매수대금(일간),종가지수,시가총액,거래대금,P/E(Fwd.12M),P/E(FY0),차입공매도금액,"EPS(Fwd.12M, 지배)",개인 순매수대금(일간),외국인총합계순매수대금(일간),기관 순매수대금(일간),종가지수,시가총액,거래대금,P/E(Fwd.12M),P/E(FY0),차입공매도금액,"EPS(Fwd.12M, 지배)",개인 순매수대금(일간),외국인총합계순매수대금(일간),기관 순매수대금(일간),종가지수,시가총액,거래대금,P/E(Fwd.12M),P/E(FY0),차입공매도금액,"EPS(Fwd.12M, 지배)",개인 순매수대금(일간),외국인총합계순매수대금(일간),기관 순매수대금(일간),종가지수,시가총액,거래대금,P/E(Fwd.12M),P/E(FY0),차입공매도금액,"EPS(Fwd.12M, 지배)",개인 순매수대금(일간),외국인총합계순매수대금(일간),기관 순매수대금(일간),종가지수,시가총액,거래대금,P/E(Fwd.12M),P/E(FY0),차입공매도금액,"EPS(Fwd.12M, 지배)",개인 순매수대금(일간),외국인총합계순매수대금(일간),기관 순매수대금(일간)
2009-02-04,"2,484.32","23,537,658.09","128,874.81",7.02,8.45,,"10,326","-35,851.61","9,260.44","26,591.17","2,237.78","80,210,962.27","886,343.96",7.46,9.99,455.8,"7,024","-141,492.47","-10,056.78","151,549.25","2,277.35","122,105,659.87","1,792,318.88",8.16,11.35,,"4,901","-122,043.44","78,716.04","43,327.40","1,301.66","78,048,770.46","849,552.82",8.49,12.31,160.92,"4,952","-98,265.35","20,370.10","77,895.26","2,779.52","29,955,406.74","166,505.53",11.16,15.71,,"8,163","1,703.86","-2,904.59","1,200.73","1,238.14","15,370,571.45","315,707.64",13.23,27.67,,"5,987","-4,436.42","2,937.32","1,499.10","1,156.67","89,017,547.27","842,242.22",8.22,5.81,810.66,"2,065","-29,570.29","62,461.12","-32,890.83",592.94,"151,166,400.64","1,967,787.40",22.27,14.22,"1,452.90","3,146","-322,917.49","65,354.01","257,563.48",258.53,"38,708,126.34","250,663.69",11.52,12.05,,"2,806","93,223.67","-20,244.33","-72,979.34",886.55,"25,759,923.31","128,349.32",34.82,10.92,,948,"38,336.17","19,001.46","-57,337.62"
2009-02-05,"2,438.20","23,181,103.08","123,873.81",7.02,8.33,,"10,326","-11,091.52",0.29,"11,091.23","2,236.06","80,044,813.23","782,235",7.46,9.97,458.1,"7,024","-130,536.85","48,135.33","82,401.53","2,222.02","119,173,297.18","1,788,349.56",8.16,11.07,"1,506.21","4,901","-52,020.28","14,951.32","37,068.96","1,287.83","77,061,780.21","676,234.31",8.49,12.15,96.6,"4,952","-21,624.93","10,604.17","11,020.76","2,759.17","29,699,637.78","146,096.89",11.16,15.59,,"8,163","11,161.14","8,219.08","-19,380.22","1,224.77","15,189,762.54","295,333.15",13.23,27.34,,"5,987","4,585.51",-29.88,"-4,555.62","1,114.70","85,713,016.57","790,241.64",8.22,5.61,"1,250.88","2,065","103,797.68","38,612.83","-142,410.51",588.97,"150,002,647.51","2,083,661.95",22.27,14.11,"4,388.35","3,146","-123,273.04","132,126.38","-8,853.34",260.14,"38,910,651.54","149,201.67",11.52,12.11,4.06,"2,806","1,041.24","16,124.74","-17,165.98",870.45,"25,292,760.99","94,970.49",34.82,10.72,,948,"23,428.21","-1,355.64","-22,072.57"
2009-02-06,"2,503.30","23,784,077.16","93,389.79",7.41,8.54,,"10,319","-13,502.58",68.22,"13,434.36","2,316.87","82,821,856.28","908,459.71",8.08,10.31,"4,508.73","7,000","-121,571.77","39,954.17","81,617.60","2,288.16","122,440,603.62","1,960,756.32",8.56,11.38,471.3,"4,938",-158,"-111,513.30","111,671.31","1,311.25","78,353,316.86","595,277.41",8.86,12.36,167.68,"4,972","-24,829.11","-5,109.10","29,938.21","2,789.89","29,994,382.77","137,964.27",11.15,15.8,,"8,145","7,693.75","-7,684.94",-8.81,"1,243.76","15,387,883.56","228,866.46",14.53,27.7,,"5,164","-10,596.87","6,044.12","4,552.75","1,144.97","87,957,675.96","820,279.51",8.41,5.74,12.1,"1,989","102,075.77","14,306.57","-116,382.33",608.85,"155,064,691.57","2,122,345.99",21.57,14.59,"3,999.83","3,533","-27,536.43","143,590.32","-116,053.89",262.15,"39,229,420.61","178,440.85",11.21,12.21,,"2,854","14,037.98","-24,257.51","10,219.53",911.02,"26,412,341.71","164,005.81",33.08,11.2,,999,"-35,161.67","16,458.98","18,702.69"
2009-02-09,"2,479.46","23,571,233.38","85,196.95",7.41,8.47,,"10,319","-1,009.07","5,435.92","-4,426.85","2,297.01","82,259,633.71","758,365.14",8.08,10.25,"2,330.23","7,000","20,018.28","38,098.74","-58,117.02","2,289.72","122,366,009.51","1,623,287.90",8.56,11.37,,"4,938","-63,734.52","-8,789.45","72,523.96","1,305.86","78,023,777.26","543,529.93",8.86,12.31,511.1,"4,972","14,795.14","10,964.46","-25,759.60","2,781.48","29,905,827.97","179,724.28",11.15,15.79,,"8,145","24,627.61","-18,331.89","-6,295.72","1,244.25","15,398,001.99","154,527.81",14.53,27.72,,"5,164","-4,923.59","1,092.62","3,830.97","1,150.85","88,358,808.38","887,149.90",8.41,5.76,104.94,"1,989","-71,159.66","-53,905.38","125,065.03",595.31,"151,750,559.14","1,724,478.68",21.57,14.28,230.37,"3,533","114,530.96","67,401.72","-181,932.68",262.94,"39,315,130.97","165,380.53",11.21,12.24,180.26,"2,854","5,401.52","-15,039.30","9,637.78",912.76,"26,457,699.28","120,412.51",33.08,11.22,,999,"-6,727.64","3,225.90","3,501.73"
2009-02-10,"2,450.90","23,296,785.87","89,045.06",7.41,8.37,,"10,319","2,351.58","-13,375.36","11,023.77","2,290.89","82,179,992.46","727,256.14",8.08,10.24,573.71,"7,000","-1,153.20","-14,388.05","15,541.25","2,291.65","122,832,918.36","1,426,697.22",8.56,11.41,"1,555.99","4,938","24,458.82","-52,972.51","28,513.69","1,302.42","77,853,894.81","555,453.83",8.86,12.28,,"4,972","25,408.20","-24,632.47",-775.73,"2,783.36","29,958,136.24","144,377.39",11.15,15.8,,"8,145","-2,322.96","-18,165.66","20,488.62","1,248.27","15,467,281.96","209,563.85",14.53,27.84,,"5,164",697.98,"-1,130.73",432.75,"1,150.01","88,312,418.36","574,494.86",8.41,5.76,"1,733.99","1,989","4,047.74","-44,249.82","40,202.08",591.84,"150,859,375.32","1,602,101.08",21.57,14.19,881.5,"3,533","41,640.29","-76,929.96","35,289.67",261.17,"39,046,229.58","124,216.25",11.21,12.16,4.43,"2,854","-5,037.68",702.55,"4,335.14",904.32,"26,233,343.28","69,651.40",33.08,11.12,,999,"-3,913.34","-3,010.76","6,924.11"
2009-02-11,"2,416.01","22,996,129.12","89,996.79",7.41,8.26,523.5,"10,319","11,858.43","-2,661.08","-9,197.36","2,268.63","81,553,464.95","748,867.37",8.08,10.16,86.71,"7,000",-867.22,"-14,044.48","14,911.70","2,303.94","123,629,465.72","1,552,420.10",8.56,11.49,939.83,"4,938","13,246.77","-50,471.06","37,224.29","1,296.30","77,516,675.22","568,355.07",8.86,12.23,15.75,"4,972","5,600.78","-14,667.33","9,066.55","2,718.79","29,370,175.75","143,232.11",11.15,15.48,,"8,145","28,764.24","-18,783.21","-9,981.03","1,256.38","15,555,646.80","231,788.04",14.53,28,,"5,164","2,868.30",-133.75,"-2,734.54","1,131.39","87,081,135.14","725,895.37",8.41,5.7,"1,100.56","1,989","54,488.88","-55,636.67","1,147.79",588.7,"150,249,208.88","1,639,029.10",21.57,14.13,"2,478.75","3,533","18,349.41","-1,362.71","-16,986.70",256.82,"38,408,046.91","136,460.26",11.21,11.96,,"2,854","34,692.91","-2,553.74","-32,139.17",889.03,"25,801,130.15","68,566.26",33.08,10.94,219.55,999,"10,542.83","4,769.56","-15,312.39"
2009-02-12,"2,404.14","22,893,800.77","113,883.25",7.41,8.22,,"10,319","14,811.94",316.04,"-15,127.98","2,235.71","80,628,324.99","774,955.17",8.08,10.05,63.15,"7,000","56,172.43","-50,686.58","-5,485.85","2,266.90","121,809,520.04","1,448,041.22",8.56,11.32,"1,066.62","4,938","148,175.42","-51,687.92","-96,487.50","1,295.58","77,466,167.37","637,579",8.86,12.22,"1,277.89","4,972","43,733.06","-11,806.50","-31,926.56","2,716.81","29,385,205.54","225,632.61",11.15,15.47,,"8,145","25,006.60","-6,707.76","-18,298.85","1,262.82","15,638,314.13","279,827",14.53,28.15,,"5,164","-2,601.15","5,232.70","-2,631.55","1,090.78","84,149,051.57","891,175.03",8.41,5.52,"2,302.57","1,989","289,517.05","-128,020.03","-161,497.02",591.99,"150,993,248.41","1,720,404.64",21.57,14.2,"3,934.45","3,533","61,841.21","17,825.53","-79,666.74",256.7,"38,410,857.07","176,580.91",11.21,11.96,,"2,854","19,035.16","1,184.20","-20,219.36",894.77,"25,930,567.58","117,373.37",33.08,10.99,,999,"13,034.61",603.07,"-13,637.68"
2009-02-13,"2,443.36","23,216,489.14","106,574.99",7.23,8.34,,"10,303","-15,371.60","-14,229.54","29,601.14","2,270.36","81,779,418.96","741,073.62",8.01,10.19,293.14,"6,922","16,755.86","-49,823.10","33,067.24","2,298.83","123,607,062.15","1,328,390.59",8.89,11.49,81.23,"4,771","12,691.16","38,064.68","-50,755.84","1,314.43","78,669,154.32","565,500.35",8.96,12.41,109.11,"4,915","-30,926.58","-13,724.98","44,651.56","2,764.87","29,838,367.56","181,349.83",11.25,15.7,,"8,010","-31,400.12","12,724.84","18,675.28","1,304.89","16,157,611.90","410,565.13",15.2,29.09,,"5,128","-28,485.65","5,318.24","23,167.41","1,109.23","85,486,685.58","608,830.52",8.8,5.61,218.04,"1,839","26,037.30","-36,265.40","10,228.10",594.36,"151,935,898.29","1,906,758.18",21.44,14.29,"4,153.24","3,457","-75,909.12","-59,143.50","135,052.63",258.08,"38,597,700.27","116,627.36",11.18,12.02,,"2,815","-2,248.64","-3,449.62","5,698.26",889.9,"25,806,825.07","98,103.89",49.13,10.94,,657,"11,114.75","-2,879.27","-8,235.48"
2009-02-16,"2,424.56","23,037,578.32","98,136.37",7.23,8.28,,"10,303","-2,603.19","-5,650.92","8,254.11","2,228.33","80,474,654.86","799,867.03",8.01,10.02,292.42,"6,922","54,772.38","-14,739.57","-40,032.81","2,267.41","122,144,796.57","1,446,471.55",8.89,11.35,,"4,771","57,851.30",430.18,"-58,281.49","1,302.58","77,925,247.96","573,004.15",8.96,12.29,"1,447.72","4,915","6,681.15","-1,970.89","-4,710.26","2,755.07","29,726,351.02","147,610.98",11.25,15.65,,"8,010","-5,136.62","8,465.68","-3,329.06","1,334.35","16,518,881.38","383,911.34",15.2,29.74,,"5,128","-14,458.42","-1,977.43","16,435.85","1,081.96","83,421,370.31","641,320.04",8.8,5.48,"1,356.37","1,839","133,543.62","1,448.72","-134,992.35",590.63,"151,083,524.84","1,899,394.68",21.44,14.21,"3,529.17","3,457","-54,630.75","4,653.56","49,977.19",254.79,"38,137,426.19","200,331.66",11.18,11.87,156.6,"2,815","17,271.03",258.8,"-17,529.83",864.78,"25,088,570.67","96,612.79",49.13,10.64,,657,"21,987.01","-10,406.98","-11,580.03"
2009-02-17,"2,320.41","22,054,922.48","123,410.67",7.23,7.92,,"10,303","12,142.14","-5,600.71","-6,541.43","2,145.67","77,383,392.32","749,515.35",8.01,9.64,144.11,"6,922","53,755.11","-22,435.12","-31,319.99","2,138.86","115,276,086.79","1,520,329.02",8.89,10.71,"8,342.17","4,771","179,691.87","-63,026.51","-116,665.36","1,253.42","74,939,064.24","687,080.32",8.96,11.82,"1,840.54","4,915","28,296.72","-33,086.86","4,790.14","2,697.02","29,049,178.06","154,132.09",11.25,15.31,,"8,010","-4,845.21","3,853.95",991.26,"1,285.54","15,904,280.03","395,685.85",15.2,28.63,,"5,128","-13,421.22",195.62,"13,225.60","1,025.74","78,506,540.01","788,274.26",8.8,5.15,"8,526.17","1,839","131,384.49","-43,056.93","-88,327.56",570.71,"145,958,064.48","2,134,452.17",21.44,13.73,"5,209.30","3,457","61,845.96","-4,177.62","-57,668.34",249.08,"37,210,291.26","228,326.05",11.18,11.58,12.27,"2,815","11,705.48","-6,545.41","-5,160.07",820.41,"23,795,090.35","124,960.29",49.13,10.09,,657,"29,227.78","-28,252.37",-975.41
2009-02-18,"2,264.36","21,543,937.77","136,787.13",7.23,7.74,"1,896.70","10,303","26,944.87","-11,836.65","-15,108.23","2,110.57","76,285,881.79","735,923.51",8.01,9.5,272.65,"6,922","87,984.60","-29,741.65","-58,242.94","2,129.35","114,804,105.84","1,387,580.52",8.89,10.67,473.61,"4,771","147,923.33","-60,320.23","-87,603.10","1,235.06","73,827,130.46","671,826.17",8.96,11.64,"3,730.30","4,915","40,770.29","-19,642.82","-21,127.47","2,715.09","29,138,887.71","157,717.01",11.25,15.35,,"8,010","-10,636.23","15,304.44","-4,668.21","1,357.83","16,727,717.11","559,542.02",15.2,30.11,,"5,128","-13,556.71","-4,033.93","17,590.64","1,000","76,926,884.48","906,365.71",8.8,5.09,"3,687.71","1,839","170,803.75","-72,314.23","-98,489.52",565.68,"144,838,477.30","1,984,877.13",21.44,13.63,"1,964.25","3,457","29,330.73","-45,413.68","16,082.95",244.81,"36,611,202.60","177,583.45",11.18,11.4,,"2,815","5,996.83","16,468.53","-22,465.36",804.32,"23,390,796.67","99,913.85",49.13,9.92,,657,"15,133.35","-5,596.93","-9,536.42"
2009-02-19,"2,262.44","21,487,614.21","135,829.86",7.23,7.72,375.8,"10,303","18,007.28","-12,341.02","-5,666.26","2,093.88","75,587,583.96","701,474.99",8.01,9.41,176.1,"6,922","69,177.70","-41,756.57","-27,421.13","2,105.66","113,633,949.70","1,575,434.68",8.89,10.56,"2,203.90","4,771","111,292.67","-16,659.31","-94,633.36","1,232.92","73,617,631.55","652,816.42",8.96,11.46,364.1,"4,915","36,240.15","-2,110.96","-34,129.19","2,662.75","28,646,351.49","142,978.15",11.25,15.06,,"8,010","8,010.67","11,124.17","-19,134.84","1,330.69","16,413,311.78","788,538.98",15.2,29.55,,"5,128","6,997.50","-1,637.83","-5,359.67",998.94,"76,534,187.64","743,554.32",8.8,5.06,"1,426.04","1,839","74,107.14","-42,491.35","-31,615.79",566.24,"144,955,405.58","2,124,978.63",21.44,13.64,"2,724.94","3,457","72,014.75","-50,197.22","-21,817.53",245.02,"36,610,344.58","178,298.38",11.18,11.4,,"2,815","3,221.98","23,563.71","-26,785.69",783.86,"22,770,282.33","100,146.92",49.13,9.65,,657,"31,196.50","-15,700.33","-15,496.17"
2009-02-20,"2,185.35","20,770,996.30","155,050.23",6.43,7.46,63.36,"10,335","2,469.87","-9,914.19","7,444.32","2,019.03","72,903,147.92","585,206.09",7.21,9.07,356.3,"6,875","39,023.62","-56,092.06","17,068.44","1,969.47","106,549,554.65","1,362,794.30",7.73,9.9,"2,877.63","4,697","154,942.82","-45,664.77","-109,278.05","1,201.76","71,719,707.71","531,083.20",8.2,11.17,"1,878.95","4,857","-4,810.27","-16,689.35","21,499.63","2,611.91","28,077,138.88","111,729.93",10.48,14.78,,"8,176","-5,246.48","-4,552.83","9,799.31","1,316.81","16,216,187.23","568,174.54",16.38,29.19,,"4,445","-13,888.03","-2,823.02","16,711.05",950.28,"72,737,195.06","669,508.88",7.47,4.8,990.31,"1,831","97,422.39","-82,130.69","-15,291.71",548.04,"139,745,309.80","1,889,369.16",19.88,13.15,"3,852.58","3,429","59,700.90","-134,177.61","74,476.71",240.62,"35,875,856.81","117,577.83",10.51,11.17,,"2,785","-1,145.80","-8,414.74","9,560.54",762.46,"22,151,341.64","81,058.01",51.01,9.39,289.86,543,"5,415.57","-14,041.31","8,625.74"
2009-02-23,"2,249.48","21,335,668.30","116,173.60",6.43,7.66,,"10,335","-3,418.04",-187.37,"3,605.41","2,080.96","74,962,129.97","508,844.42",7.21,9.33,164.89,"6,875","3,788.62","1,334.32","-5,122.93","2,038.59","110,155,982.30","1,206,170.98",7.73,10.23,165.5,"4,697","50,387.87","15,019.57","-65,407.43","1,235.84","73,704,360.04","460,283.73",8.2,11.48,463.96,"4,857","-6,629.99","-3,102.07","9,732.06","2,630.80","28,325,515.68","132,387.41",10.48,14.92,,"8,176","-7,791.79","2,623.94","5,167.85","1,329.39","16,367,917.58","504,869.24",16.38,29.47,,"4,445","3,986.97",-251.11,"-3,735.86",981.62,"75,140,131.34","710,520.64",7.47,4.95,176.46,"1,831","60,112.11","-53,533.99","-6,578.12",568.79,"144,984,435.30","1,547,452.25",19.88,13.64,788.51,"3,429","-74,540.83","-5,975.82","80,516.65",244.7,"36,482,049.62","156,799.03",10.51,11.36,,"2,785","-11,677.75","23,155.22","-11,477.47",809.11,"23,484,674.53","95,737.98",51.01,9.96,247.05,543,"-11,428.31",-353.11,"11,781.42"
2009-02-24,"2,149.57","20,463,752.67","219,857.92",6.43,7.35,118.27,"10,335","-66,476.56",-978.79,"67,455.36","1,986.34","71,846,466.52","683,936.27",7.21,8.94,,"6,875","83,486.62","-72,998.91","-10,487.71","1,942.35","105,253,238.07","1,161,744.20",7.73,9.78,172.92,"4,697","138,839.46","-69,637.37","-69,202.09","1,211.78","72,168,275.10","528,915.37",8.2,11.23,875.8,"4,857","13,455.95","-38,185.07","24,729.13","2,647.17","28,437,924.69","120,797.29",10.48,14.98,,"8,176","-15,821.71","5,000.29","10,821.42","1,315.11","16,228,709.17","437,535.96",16.38,29.21,,"4,445",926.01,"-2,197.82","1,271.82",944.83,"72,429,862.80","582,623.12",7.47,4.78,299.07,"1,831","53,747.69","-43,445.50","-10,302.19",550.94,"140,696,414.45","1,686,519.07",19.88,13.24,"1,715.29","3,429","23,282.26","-63,564.17","40,281.90",240.71,"35,945,427.87","112,342.41",10.51,11.19,,"2,785",942.16,"-3,994","3,051.84",789.57,"22,947,920.80","68,203.32",51.01,9.73,121.25,543,"2,329.25","-5,588.84","3,259.60"
2009-02-25,"2,147.29","20,465,651","102,799.97",6.43,7.35,113.02,"10,335","10,224.33","4,069.25","-14,293.58","1,990.11","71,856,952.73","613,086.85",7.21,8.94,,"6,875","34,566","-13,018.02","-21,547.97","1,900.73","103,127,219.92","1,376,792.31",7.73,9.58,194.25,"4,697","189,205.86","-5,308.73","-183,897.13","1,218.84","72,499,902.58","578,079.99",8.2,11.29,98.9,"4,857","13,494.89","-34,502.91","21,008.01","2,651.21","28,401,631.99","153,383.46",10.48,14.95,,"8,176","6,156.90","2,393.83","-8,550.73","1,280.72","15,822,702.66","481,183.79",16.38,28.48,,"4,445","1,556.74","-1,237.76",-318.99,943.14,"72,218,483.25","758,815.20",7.47,4.75,659.85,"1,831","55,645.51","-11,045.72","-44,599.79",558.02,"142,484,588.91","1,454,517.46",19.88,13.4,"5,281.49","3,429","-47,805.91","-11,107.38","58,913.30",248.18,"37,127,649.90","181,390.77",10.51,11.56,,"2,785","-17,435.53","27,101.92","-9,666.39",788.44,"22,901,569.46","54,408.14",51.01,9.71,,543,"3,674.40","-1,621.26","-2,053.14"
2009-02-26,"2,100.13","20,016,775.89","96,813.87",6.43,7.19,42.58,"10,335",-576.59,"-3,999.53","4,576.12","1,962.94","70,902,790.87","574,776.21",7.21,8.82,263.6,"6,875","6,704.37","-5,766.51",-937.86,"1,871.09","101,468,003.80","1,282,503.20",7.73,9.42,"1,221.47","4,697","89,390.06","-22,852.91","-66,537.15","1,206.66","71,737,990.52","806,404.85",8.2,11.17,"1,213.62","4,857","65,562.03","-8,456.88","-57,105.15","2,626.71","28,176,243.91","116,229.41",10.48,14.83,,"8,176","-5,988.25","-6,501.03","12,489.28","1,268.23","15,698,107.51","478,459.92",16.38,28.26,,"4,445","7,754.26","7,125.49","-14,879.75",940.26,"71,920,164.13","619,584.77",7.47,4.73,22.64,"1,831","-2,016.66","-20,589.02","22,605.68",552.17,"140,744,049.80","1,573,833.10",19.88,13.24,"1,729.54","3,429","12,715.50","-30,373.19","17,657.69",247.37,"37,023,794.31","155,083.44",10.51,11.53,5.76,"2,785","-15,806.36","-4,748.90","20,555.26",776.55,"22,543,235.48","70,845.92",51.01,9.56,,543,"-9,057.56","4,465.20","4,592.36"
2009-02-27,"2,112.83","20,100,990.32","73,042.35",6.26,7.22,,"10,280",-406.52,"-1,724.28","2,130.80","1,978.54","71,458,289.66","427,920.78",7.17,8.89,,"6,782","-11,276.31","-11,615.29","22,891.60","1,898.99","102,684,056.25","961,630.41",7.51,9.53,,"4,653","-23,800.16","15,199.10","8,601.06","1,213.31","72,340,037.32","457,556.03",8.41,11.26,,"4,806","3,164.91","1,946.96","-5,111.87","2,608.38","28,053,481.12","111,969.71",10.52,14.75,,"8,151","5,356.66","3,762.39","-9,119.05","1,267.64","15,729,402.98","421,029.96",15.11,28.32,,"4,636","19,610.95","-3,124.57","-16,486.38",974.41,"74,141,451.17","703,734.85",7.84,4.85,450.18,"1,801","-69,871.50","-40,412.65","110,284.15",554.08,"141,428,444.14","1,420,776.29",20.6,13.3,"4,482.15","3,366","-49,363.29","38,125.40","11,237.89",243.66,"36,469,355.74","120,966.22",10.73,11.35,70.45,"2,773","13,744.47","-5,762.40","-7,982.07",776.42,"22,523,173.64","65,526.21",72.34,9.55,,390,"6,259.43","4,507.93","-10,767.36"
2009-03-02,"2,035.19","19,390,564.47","103,179.91",6.26,6.97,269.02,"10,280","20,169.64","-19,987.92",-181.72,"1,881.30","67,878,639.25","482,599.22",7.17,8.44,,"6,782","89,322.10","-66,760.30","-22,561.79","1,799.33","97,139,200","939,530.13",7.51,9.02,978.67,"4,653","98,724.39","-77,214.89","-21,509.50","1,168.74","69,708,067.98","508,858.96",8.41,10.85,"1,451.34","4,806","40,899.30","-43,107.19","2,207.89","2,539.53","27,240,150.70","117,351.42",10.52,14.33,,"8,151","7,867.05","-19,518.39","11,651.34","1,229.56","15,308,183.09","291,257.85",15.11,27.87,,"4,636",-448.04,"-7,124.24","7,572.28",924.43,"70,310,608.64","560,139.95",7.84,4.6,"1,573.66","1,801","43,334.36","-45,287.29","1,952.93",535.01,"136,466,336.10","1,247,732.82",20.6,12.84,"1,887","3,366","95,454.43","-110,358.60","14,904.17",239.69,"35,858,717.14","132,078.78",10.73,11.16,53.21,"2,773","-1,258.22","-14,137.19","15,395.41",742.34,"21,532,987.56","71,342.18",72.34,9.13,,390,"12,160.22","-17,987.53","5,827.31"
2009-03-03,"2,037.73","19,387,837.65","84,644.41",6.26,6.96,,"10,280",-188.48,"3,855.26","-3,666.78","1,896.04","68,172,543.84","580,386.86",7.17,8.48,"1,517.18","6,782","28,165.77","-23,520.90","-4,644.87","1,809.49","97,532,076.14","1,098,308.69",7.51,9.06,499.04,"4,653","13,499.10","-22,616.49","9,117.39","1,177.86","70,110,413.73","482,013.78",8.41,10.91,745.56,"4,806","-29,433.97","-1,503.62","30,937.58","2,544.40","27,338,878.82","93,794.27",10.52,14.41,,"8,151","-16,035.16","-3,986.99","20,022.15","1,221.97","15,198,134.39","299,812.59",15.11,27.67,,"4,636",14.32,"-8,402.91","8,388.60",919.4,"69,932,282.91","629,476.36",7.84,4.57,"1,405.98","1,801","14,540.75","-41,128.35","26,587.60",547.32,"139,498,054.24","1,484,632",20.6,13.12,"3,972.03","3,366","-116,588.33","-61,216.25","177,804.58",234.92,"35,113,573.57","122,431.86",10.73,10.93,,"2,773","11,894.75","-21,245.33","9,350.58",749.43,"21,736,700.82","91,529.67",72.34,9.22,7.16,390,"2,287.54","-8,035.41","5,747.86"
